כתובת,"מ""ר",תאריך עסקה,מחיר,גוש/חלקה/תת-חלקה,סוג נכס,חדרים,קומה,שנת בנייה,"מחיר למ""ר",קומות במבנה
רוטשילד 75,41.9,19/08/2021,"720,000 ₪",10825-54-4,דירה בבית קומות,2,ראשונה,1960,"17,561 ₪",4
רוטשילד 75,41.9,08/11/2000,"329,000 ₪",10825-54-4,דירה בבית קומות,2,ראשונה,1960,"17,561 ₪",4
אלנבי 86,62.68,12/08/2021,"860,000 ₪",10825-56-37,דירה בבית קומות,3,רביעית,1960,"13,720 ₪",4
אחווה 18,102.19,10/08/2021,"775,000 ₪",10917-103-40,דירה בבית קומות,4,שביעית וקרקע,1990,"7,598 ₪",11
אחווה 18,102.19,29/12/2011,"750,000 ₪",10917-103-40,דירה בבית קומות,4,שביעית וקרקע,1990,"7,598 ₪",11
אחווה 18,85.54,06/08/2021,"1,166,600 ₪",10917-103-26,דירה בבית קומות,4,חמישית וקרקע,1990,"13,638 ₪",11
תל אביב 25,87.34,04/08/2021,"1,200,000 ₪",10917-61-3,דירה בבית קומות,3,קומה 0,1950,"13,739 ₪",3
רוטשילד 55,58,19/07/2021,"840,000 ₪",10825-47-7,דירת גן,3,רביעית,1960,"14,483 ₪",4
רוטשילד 55,58,29/07/2002,"387,000 ₪",10825-47-7,דירת גן,3,רביעית,1960,"14,483 ₪",4
רוטשילד 57,42.5,15/07/2021,"740,000 ₪",10825-48-15,דירה בבית קומות,2,רביעית,1960,"17,619 ₪",4
רוטשילד 57,42.5,29/06/2016,"660,000 ₪",10825-48-15,דירה בבית קומות,2,רביעית,1960,"17,619 ₪",4
המגינים 133,73.1,04/07/2021,"1,210,000 ₪",10825-101-20,דירה בבית קומות,4,רביעית,1980,"16,575 ₪",9
המגינים 133,73.1,21/10/2015,"939,000 ₪",10825-101-20,דירה בבית קומות,4,רביעית,1980,"16,575 ₪",9
המגינים 137,59.11,28/06/2021,"860,000 ₪",10825-99-22,דירה בבית קומות,3,שישית,1980,"14,549 ₪",9
רוטשילד 55,58,27/06/2021,"858,500 ₪",10825-47-6,דירה בבית קומות,3,שלישית,1960,"14,802 ₪",4
המגינים 137,78.94,04/06/2021,"1,187,500 ₪",10825-99-11,דירה בבית קומות,4,שלישית,1980,"15,043 ₪",9
רוטשילד 61,61.08,30/05/2021,"1,090,000 ₪",10825-49-19,דירה בבית קומות,3,שניה,1960,"17,869 ₪",4
רוטשילד 61,61.08,02/04/2006,"349,000 ₪",10825-49-19,דירה בבית קומות,3,שניה,1960,"17,869 ₪",4
אחווה 23,54,27/05/2021,"825,000 ₪",10917-76-28,דירה בבית קומות,3,ראשונה,1960,"15,278 ₪",4
המגינים 135,78.94,23/05/2021,"1,185,000 ₪",10825-100-15,דירה בבית קומות,4,רביעית,1970,"15,011 ₪",9
אחווה 18,89.98,11/05/2021,"1,150,000 ₪",10917-103-33,דירה בבית קומות,4,שישית וקרקע,1990,"12,781 ₪",11
רוטשילד 9,74.65,09/05/2021,"900,000 ₪",10917-5-65,דירה בבית קומות,3,שלישית,1960,"12,162 ₪",4
רוטשילד 9,74.65,31/08/2015,"710,000 ₪",10917-5-65,דירה בבית קומות,3,שלישית,1960,"12,162 ₪",4
רוטשילד 21,46.6,09/05/2021,"700,000 ₪",10917-71-47,דירה בבית קומות,2,רביעית,1960,"15,217 ₪",4
רוטשילד 21,46.6,26/01/2013,"460,000 ₪",10917-71-47,דירה בבית קומות,2,רביעית,1960,"15,217 ₪",4
רוטשילד 21,46.6,31/05/1999,"329,000 ₪",10917-71-47,דירה בבית קומות,2,רביעית,1960,"15,217 ₪",4
רוטשילד 63,42.5,05/05/2021,"710,000 ₪",10825-50-5,דירה בבית קומות,2,שלישית,1960,"16,706 ₪",4
תל אביב 36,61,03/05/2021,"897,900 ₪",10917-6-34,דירה בבית קומות,3,קרקע,1950,"14,720 ₪",3
תל אביב 36,61,מחיר,1,10917-6-34,דירה בבית קומות,3,קרקע,1950,"14,720 ₪",3
תל אביב 36,61,14%,"125,706 ₪",10917-6-34,דירה בבית קומות,3,קרקע,1950,"14,720 ₪",3
תל אביב 36,61,2,14%,10917-6-34,דירה בבית קומות,3,קרקע,1950,"14,720 ₪",3
תל אביב 36,61,"125,706 ₪",3,10917-6-34,דירה בבית קומות,3,קרקע,1950,"14,720 ₪",3
תל אביב 36,61,35%,"314,265 ₪",10917-6-34,דירה בבית קומות,3,קרקע,1950,"14,720 ₪",3
תל אביב 36,61,4,35%,10917-6-34,דירה בבית קומות,3,קרקע,1950,"14,720 ₪",3
תל אביב 36,61,"314,265 ₪","897,900 ₪",10917-6-34,דירה בבית קומות,3,קרקע,1950,"14,720 ₪",3
המגינים 116,54,02/05/2021,"570,000 ₪",10917-83-68,דירה בבית קומות,3,רביעית,1970,"10,556 ₪",4
המגינים 137,59.24,02/05/2021,"900,000 ₪",10825-99-12,דירה בבית קומות,3,שלישית,1980,"15,254 ₪",9
המגינים 137,59.24,09/08/2013,"640,000 ₪",10825-99-12,דירה בבית קומות,3,שלישית,1980,"15,254 ₪",9
רוטשילד 9,99.58,21/04/2021,"1,070,000 ₪",10917-5-57,דירה בבית קומות,4,שלישית,1960,"10,808 ₪",4
רוטשילד 9,99.58,05/06/2016,"875,000 ₪",10917-5-57,דירה בבית קומות,4,שלישית,1960,"10,808 ₪",4
רוטשילד 9,99.58,23/03/2006,"392,000 ₪",10917-5-57,דירה בבית קומות,4,שלישית,1960,"10,808 ₪",4
התקווה 26,61,19/04/2021,"880,000 ₪",10917-64-11,דירת גן,3,חמישית,1945,"14,426 ₪",3
יצחק שדה 36,41.77,25/03/2021,"700,000 ₪",10825-71-20,דירה בבית קומות,2,שניה,1960,"16,758 ₪",4
המגינים 137,57.05,22/03/2021,"146,000 ₪",10825-99-25,דירה בבית קומות,3,שביעית,1980,"2,559 ₪",9
