כתובת,"מ""ר",תאריך עסקה,מחיר,גוש/חלקה/תת-חלקה,סוג נכס,חדרים,קומה,שנת בנייה,"מחיר למ""ר",קומות במבנה
גוטל לוין 5,83.2,"710,000 ₪","1,420,000 ₪",11193-231-27,דירה בבית קומות,3,שישית,2000,"17,108 ₪",15
לוין גוטל 36,64.4,15/12/2024,"1,120,000 ₪",11193-250-25,דירה בבית קומות,3,שישית,1980,"17,500 ₪",6
לוין גוטל 36,64.4,28/06/2017,"985,000 ₪",11193-250-25,דירה בבית קומות,3,שישית,1980,"17,500 ₪",6
גוטל לוין 5,56,27/11/2024,"1,140,000 ₪",11193-231-1,דירה בבית קומות,3,ראשונה,2000,"20,357 ₪",14
גוטל לוין 5,56,31/05/2005,"767,000 ₪",11193-231-1,דירה בבית קומות,3,ראשונה,2000,"20,357 ₪",14
גוטל לוין 23,83.8,27/11/2024,"1,865,000 ₪",11193-236-7,דירה בבית קומות,4,רביעית,1970,"22,470 ₪",4
גוטל לוין 23,83.8,10/06/2019,"1,480,000 ₪",11193-236-7,דירה בבית קומות,4,רביעית,1970,"22,470 ₪",4
גוטל לוין 11,103.3,22/11/2024,"1,959,500 ₪",11193-231-88,דירה בבית קומות,5,תשיעית,2000,"18,969 ₪",14
גוטל לוין 44,70.3,06/11/2024,"1,622,000 ₪",11193-248-51,דירה בבית קומות,3.5,שישית,1980,"23,171 ₪",7
גוטל לוין 44,70.3,18/09/2014,"900,000 ₪",11193-248-51,דירה בבית קומות,3.5,שישית,1980,"23,171 ₪",7
גוטל לוין 44,70.3,09/04/2003,"627,000 ₪",11193-248-51,דירה בבית קומות,3.5,שישית,1980,"23,171 ₪",7
גוטל לוין 26,99.5,05/11/2024,"1,800,000 ₪",11193-222-108,דירה בבית קומות,4.5,שישית,1995,"18,090 ₪",12
קדיש לוז 13,85,29/10/2024,"1,618,000 ₪",11193-236-10,דירה בבית קומות,4,ראשונה,1990,"19,035 ₪",6
גוטל לוין 10,79,09/10/2024,"1,280,000 ₪",11193-209-30,דירה בבית קומות,4,שמינית,1980,"16,203 ₪",8
גוטל לוין 10,79,04/10/2021,"1,200,000 ₪",11193-209-30,דירה בבית קומות,4,שמינית,1980,"16,203 ₪",8
גוטל לוין 10,79,17/05/2018,"1,150,000 ₪",11193-209-30,דירה בבית קומות,4,שמינית,1980,"16,203 ₪",8
גוטל לוין 10,79,04/03/2014,"374,000 ₪",11193-209-30,דירה בבית קומות,4,שמינית,1980,"16,203 ₪",8
גוטל לוין 44,70.3,28/08/2024,"1,470,000 ₪",11193-248-20,דירה בבית קומות,4,חמישית,1980,"21,000 ₪",7
גוטל לוין 44,70.3,27/01/2016,"1,000,000 ₪",11193-248-20,דירה בבית קומות,4,חמישית,1980,"21,000 ₪",7
גוטל לוין 18,95.42,11/08/2024,"1,890,000 ₪",11193-205-5,דירה בבית קומות,4,שניה,1980,"19,895 ₪",8
לוין גוטל 32,84.1,18/07/2024,"1,600,000 ₪",11193-227-6,דירה בבית קומות,4,ראשונה,1980,"19,048 ₪",7
לוין גוטל 32,84.1,08/03/2009,"520,000 ₪",11193-227-6,דירה בבית קומות,4,ראשונה,1980,"19,048 ₪",7
קדיש לוז 7,77.3,07/07/2024,"1,630,000 ₪",11193-240-10,דירה בבית קומות,4,שלישית,1987,"21,169 ₪",6
קדיש לוז 7,77.3,16/05/2022,"1,270,000 ₪",11193-240-10,דירה בבית קומות,4,שלישית,1987,"21,169 ₪",6
גוטל לוין 5,87.1,24/06/2024,"1,550,000 ₪",11193-231-40,דירה בבית קומות,3,שמינית,2000,"17,816 ₪",15
